1,2,3,4,5,6,7
98122731,C,02,2013/4/10 00:00,,2013/4/30 00:00,B
93053828,C,12,2010/12/28 00:00,,2011/1/28 00:00,A
86184773,D,30,2006/3/15 00:00,,,C
91129188,C,C,2006/3/15 00:00,2種原因以上,,B
91129188,C,C,2006/3/20 00:00,其他原因,,B
94051732,C,42,2011/9/21 00:00,腳痛,2011/9/30 00:00,A
93051373,N,,2011/9/30 00:00,,2012/4/18 00:00,A
96051857,C,62,2011/9/30 00:00,感冒,2011/10/31 00:00,A
93053235,C,C,2006/4/12 00:00,其他原因,,A
98122723,N,,2012/3/20 00:00,,2012/3/21 00:00,B
98122753,D,42,2011/9/27 00:00,,2011/9/28 00:00,B
52653,C,03,2011/9/30 00:00,死亡,2011/10/31 00:00,A
98127496,N,,2011/9/30 00:00,,2012/3/21 00:00,B
93051550,C,12,2011/10/20 00:00,繁殖障礙,2011/10/31 00:00,A
02051994,C,00,2013/4/10 00:00,,2013/4/19 00:00,A
99127650,C,31,2013/4/10 00:00,,2013/4/30 00:00,B
99127668,C,40,2013/4/10 00:00,,2013/4/30 00:00,B
95051787,D,26,2011/9/28 00:00,木乃伊,2011/9/30 00:00,A
96051828,N,,2011/9/30 00:00,,2012/3/26 00:00,A
98127838,N,,2011/9/30 00:00,,2012/3/21 00:00,B
99051758,C,42,2011/9/30 00:00,腳痛,2011/10/31 00:00,A
99051761,C,03,2011/10/5 00:00,死亡,2011/10/31 00:00,A
02051995,C,00,2013/4/10 00:00,,2013/4/19 00:00,A
98127833,C,31,2013/4/10 00:00,,2013/4/30 00:00,B
99051721,C,27,2013/4/10 00:00,,2013/4/19 00:00,A
95181684,D,02,2011/10/25 00:00,,2011/10/26 00:00,C
94051714,D,30,2011/10/7 00:00,,2011/10/31 00:00,A
96051830,D,20,2011/10/11 00:00,,2011/10/31 00:00,A
99051720,C,42,2011/10/19 00:00,腳痛,2011/10/31 00:00,A
10046044,C,47,2011/10/20 00:00,,2011/10/26 00:00,B
95051787,N,,2011/10/31 00:00,,2012/5/25 00:00,A
94183496,N,,2011/9/25 00:00,,2011/9/26 00:00,C
93184931,C,02,2011/10/20 00:00,,2011/10/26 00:00,C
96185479,D,02,2012/3/22 00:00,,2012/3/23 00:00,C
98186924,D,02,2012/3/22 00:00,,2012/3/23 00:00,C
02051997,C,00,2013/4/10 00:00,,2013/4/19 00:00,A
98122743,C,02,2013/4/10 00:00,,2013/4/30 00:00,B
94123926,C,40,2013/3/20 00:00,,2013/4/30 00:00,B
10837527,C,01,2013/3/20 00:00,,2013/4/30 00:00,B
99127556,C,01,2013/3/15 00:00,,2013/4/30 00:00,B
94183499,C,31,2011/3/15 00:00,,2011/3/25 00:00,C
93053220,C,39,2011/4/2 00:00,,2011/4/21 00:00,A
96051855,C,12,2011/3/19 00:00,,2011/4/21 00:00,A
93053231,C,12,2011/4/8 00:00,,2011/4/21 00:00,A
94183481,C,31,2011/3/10 00:00,,2011/3/25 00:00,C
94183455,D,31,2011/3/23 00:00,,2011/3/25 00:00,C
95051785,C,54,2011/4/3 00:00,,2011/4/21 00:00,A
95051799,C,12,2011/4/8 00:00,,2011/4/21 00:00,A
95051773,C,39,2011/4/9 00:00,,2011/4/21 00:00,A
94126960,C,53,2011/4/10 00:00,,2011/4/29 00:00,B
94051720,C,20,2011/4/25 00:00,,2011/5/18 00:00,A
95051768,C,50,2011/3/29 00:00,,2011/4/21 00:00,A
97124174,D,20,2011/4/1 00:00,,2011/4/29 00:00,B
96051846,D,20,2011/4/9 00:00,,2011/6/24 00:00,A
91051342,C,81,2006/5/15 00:00,,,A
10046231,C,C,2006/5/30 00:00,2種原因以上,,B
91129184,C,C,2006/5/30 00:00,2種原因以上,,B
93126206,C,C,2006/5/30 00:00,2種原因以上,,B
52623,C,03,2011/4/10 00:00,,2011/4/21 00:00,A
94051717,C,54,2011/1/5 00:00,,2011/1/28 00:00,A
94123955,D,31,2011/10/24 00:00,,2011/10/26 00:00,B
96126925,D,31,2011/10/24 00:00,,2011/10/26 00:00,B
94051714,C,50,2011/11/8 00:00,,2011/11/24 00:00,A
97124119,D,31,2011/10/24 00:00,,2011/10/26 00:00,B
98186923,N,,2011/10/25 00:00,,2011/10/26 00:00,C
95051769,C,42,2011/11/1 00:00,腳痛,2011/11/24 00:00,A
95051816,D,20,2011/11/5 00:00,,2011/11/24 00:00,A
95051816,D,30,2011/11/5 00:00,,2011/11/24 00:00,A
96126935,C,41,2013/9/3 00:00,,2013/9/30 00:00,B
95051763,N,,2011/1/31 00:00,,2012/3/26 00:00,A
94051726,D,20,2011/8/15 00:00,,2011/8/26 00:00,A
98122537,D,20,2011/4/25 00:00,,2011/5/26 00:00,B
91051353,C,12,2011/8/23 00:00,,2011/8/26 00:00,A
95051770,D,26,2011/8/25 00:00,木乃伊,2011/9/30 00:00,A
96185477,C,43,2011/8/25 00:00,,2011/9/26 00:00,C
98122723,D,42,2011/8/25 00:00,,2011/8/26 00:00,B
94126940,C,11,2011/9/1 00:00,,2011/9/28 00:00,B
95051779,C,50,2011/9/4 00:00,,2011/9/30 00:00,A
99127665,C,11,2014/1/25 00:00,,2014/2/26 00:00,B
96185483,C,02,2013/9/15 00:00,,2013/9/26 00:00,C
00124310,D,31,2014/1/21 00:00,,2014/1/22 00:00,B
98122714,D,20,2013/5/5 00:00,,2013/5/28 00:00,B
99127638,C,41,2013/9/3 00:00,,2013/9/30 00:00,B
96126913,C,61,2013/9/9 00:00,,2013/9/30 00:00,B
98127834,C,31,2013/5/14 00:00,,2013/5/28 00:00,B
96126940,C,61,2013/9/9 00:00,,2013/9/30 00:00,B
98186926,C,31,2013/5/20 00:00,,2013/5/27 00:00,C
99183203,D,02,2013/9/25 00:00,,2013/9/26 00:00,C
02052026,C,03,2013/9/10 00:00,,2013/10/11 00:00,A
97051470,C,42,2013/9/14 00:00,,2013/10/11 00:00,A
99183207,D,02,2013/9/23 00:00,,2013/9/26 00:00,C
96126925,D,31,2014/1/21 00:00,,2014/1/22 00:00,B
96051816,C,62,2013/9/21 00:00,,2013/10/11 00:00,A
99183177,N,,2013/3/22 00:00,,2013/3/27 00:00,C
94051730,D,20,2012/10/11 00:00,,2012/10/22 00:00,A
94051730,N,,2012/10/19 00:00,,2012/10/22 00:00,A
95181711,N,,2012/10/21 00:00,,2012/10/22 00:00,C
93184930,C,01,2012/10/25 00:00,,2012/11/26 00:00,C
98186940,D,30,2014/1/20 00:00,,2014/1/21 00:00,C
93053239,D,31,2013/3/20 00:00,,2013/3/21 00:00,A
99127583,D,31,2014/1/21 00:00,,2014/1/22 00:00,B
96126925,C,11,2014/1/25 00:00,,2014/2/26 00:00,B
99127634,C,11,2014/1/25 00:00,,2014/2/26 00:00,B
99127583,C,13,2014/2/1 00:00,,2014/2/26 00:00,B
98122755,C,40,2014/2/10 00:00,,2014/2/26 00:00,B
87121675,C,61,2014/2/4 00:00,,2014/2/26 00:00,B
99051757,D,20,2014/2/8 00:00,,2014/2/18 00:00,A
99051743,D,31,2014/2/17 00:00,,2014/2/18 00:00,A
99051757,N,,2014/2/17 00:00,,2014/2/18 00:00,A
99051774,D,31,2014/2/17 00:00,,2014/2/18 00:00,A
99051743,C,50,2014/2/18 00:00,,2014/3/11 00:00,A
99051774,C,42,2014/2/18 00:00,,2014/3/11 00:00,A
99051733,C,50,2014/2/5 00:00,,2014/2/18 00:00,A
96051835,C,50,2014/2/16 00:00,,2014/2/18 00:00,A
00185298,D,02,2014/2/25 00:00,,2014/2/27 00:00,C
96185464,D,02,2014/2/25 00:00,,2014/2/27 00:00,C
99183187,D,02,2014/2/25 00:00,,2014/2/27 00:00,C
99051740,C,50,2014/3/2 00:00,,2014/3/11 00:00,A
00124296,D,31,2014/2/25 00:00,,2014/2/26 00:00,B
96185476,D,30,2014/2/25 00:00,,2014/2/27 00:00,C
97126049,C,40,2014/2/12 00:00,,2014/2/26 00:00,B
87183285,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
89181709,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
89181743,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
99183210,D,31,2013/4/22 00:00,,2013/4/23 00:00,C
85182835,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
89181701,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182955,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184919,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184926,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184927,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183453,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183462,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183467,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183471,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183487,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181698,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181721,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181728,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
96185478,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
97182634,D,31,2011/3/23 00:00,,2011/3/25 00:00,C
00185275,N,,2013/4/22 00:00,,2013/4/23 00:00,C
00185275,N,,2013/3/25 00:00,,2013/3/28 00:00,C
99183176,N,,2013/3/25 00:00,,2013/3/27 00:00,C
90182926,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182949,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182967,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182976,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182990,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
92184017,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184939,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183460,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183469,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183475,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181697,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181700,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
97182620,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
02051992,C,62,2014/6/24 00:00,,2014/7/11 00:00,A
98122754,C,40,2014/2/10 00:00,,2014/2/26 00:00,B
98127838,C,41,2014/2/28 00:00,,2014/3/28 00:00,B
98186923,D,30,2014/2/25 00:00,,2014/2/27 00:00,C
98186932,N,,2013/3/25 00:00,,2013/3/27 00:00,C
99127554,C,20,2014/6/19 00:00,,2014/6/25 00:00,B
02052032,C,62,2014/6/29 00:00,,2014/7/11 00:00,A
90182961,D,02,2014/2/25 00:00,,2014/2/27 00:00,C
98122714,D,31,2014/2/25 00:00,,2014/2/26 00:00,B
98186935,D,02,2014/2/25 00:00,,2014/2/27 00:00,C
96051843,C,12,2014/3/7 00:00,,2014/3/11 00:00,A
97051438,C,11,2014/3/7 00:00,,2014/3/11 00:00,A
00185270,C,02,2014/3/10 00:00,,2014/3/26 00:00,C
93053239,D,31,2013/5/21 00:00,,2013/5/22 00:00,A
99127558,C,50,2014/3/10 00:00,,2014/3/28 00:00,B
99183207,C,02,2014/3/10 00:00,,2014/3/26 00:00,C
96185464,C,02,2014/3/10 00:00,,2014/3/26 00:00,C
99183187,C,02,2014/3/10 00:00,,2014/3/26 00:00,C
99127633,C,40,2014/3/20 00:00,,2014/3/28 00:00,B
99051735,C,39,2013/5/22 00:00,,2013/6/26 00:00,A
98091822,C,31,2013/5/27 00:00,,2013/5/28 00:00,B
99127633,D,20,2013/5/27 00:00,,2013/5/28 00:00,B
94183489,N,C,2013/5/25 00:00,,2013/5/27 00:00,C
10046115,C,C,2013/5/27 00:00,,2013/5/28 00:00,B
10046426,C,30,2013/5/27 00:00,,2013/5/28 00:00,B
93126178,C,31,2013/6/6 00:00,,2013/6/25 00:00,B
96123550,C,50,2011/9/20 00:00,,2011/9/28 00:00,B
95051813,D,21,2011/9/21 00:00,難產,2011/9/30 00:00,A
95181682,N,,2011/9/25 00:00,,2011/9/26 00:00,C
95181690,D,31,2011/9/25 00:00,,2011/9/26 00:00,C
10838048,D,31,2011/9/27 00:00,,2011/9/28 00:00,B
95051813,D,D,2011/9/29 00:00,腳痛,2011/9/30 00:00,A
94051726,N,,2011/9/30 00:00,,2012/3/26 00:00,A
95051813,C,42,2011/9/30 00:00,腳痛,2011/10/31 00:00,A
99051760,C,03,2011/10/1 00:00,死亡,2011/10/31 00:00,A
98122750,C,21,2013/6/1 00:00,,2013/6/25 00:00,B
93051391,C,39,2012/5/29 00:00,,2012/6/25 00:00,A
95051763,D,20,2012/6/10 00:00,,2012/6/25 00:00,A
99127570,C,50,2014/6/28 00:00,,2014/7/22 00:00,B
97124188,C,C,2013/5/27 00:00,,2013/5/28 00:00,B
97127651,C,C,2013/5/27 00:00,,2013/5/28 00:00,B
95051810,C,12,2014/6/26 00:00,,2014/7/11 00:00,A
99183193,D,02,2014/6/25 00:00,,2014/6/26 00:00,C
96185476,N,,2014/3/25 00:00,,2014/3/26 00:00,C
02052027,C,62,2014/7/1 00:00,,2014/7/11 00:00,A
01181879,C,02,2014/7/10 00:00,,2014/7/25 00:00,C
98186927,D,02,2013/5/25 00:00,,2013/5/27 00:00,C
97124164,C,31,2013/5/26 00:00,,2013/5/28 00:00,B
10046091,C,C,2013/5/27 00:00,,2013/5/28 00:00,B
96126893,C,30,2013/5/27 00:00,,2013/5/28 00:00,B
98122714,N,,2013/5/30 00:00,,2013/8/28 00:00,B
02051996,C,00,2013/4/10 00:00,,2013/4/19 00:00,A
90182961,C,02,2014/3/10 00:00,,2014/3/26 00:00,C
98186935,C,02,2014/3/10 00:00,,2014/3/26 00:00,C
98186940,C,30,2014/3/10 00:00,,2014/3/26 00:00,C
00185292,D,31,2014/3/25 00:00,,2014/3/26 00:00,C
98186917,D,02,2014/3/25 00:00,,2014/3/26 00:00,C
93053239,C,12,2014/3/28 00:00,,2014/4/14 00:00,A
00122633,C,45,2014/4/4 00:00,,2014/5/1 00:00,B
96051844,D,20,2014/3/29 00:00,,2014/4/14 00:00,A
96051844,N,,2014/4/9 00:00,,2014/4/14 00:00,A
00185289,C,60,2014/4/10 00:00,,2014/4/25 00:00,C
99127582,D,31,2014/7/21 00:00,,2014/7/22 00:00,B
02052009,C,03,2014/4/7 00:00,,2014/4/14 00:00,A
99127632,C,11,2014/4/13 00:00,,2014/5/1 00:00,B
01181880,C,62,2014/4/15 00:00,,2014/4/25 00:00,C
00127996,C,50,2014/4/16 00:00,,2014/5/1 00:00,B
87183295,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
96051878,D,20,2014/4/3 00:00,,2014/4/14 00:00,A
96051878,N,,2014/4/9 00:00,,2014/4/14 00:00,A
95181708,C,62,2014/4/10 00:00,,2014/4/25 00:00,C
98186927,N,,2013/4/22 00:00,,2013/4/23 00:00,C
87183292,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
89181713,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
89181751,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182968,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182970,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182983,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184916,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184934,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95121900,C,11,2014/4/16 00:00,,2014/5/1 00:00,B
96051864,D,20,2014/4/17 00:00,,2014/5/9 00:00,A
86184784,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
89181687,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
89181720,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182923,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182954,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182972,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182986,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184925,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184928,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183493,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183494,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
84184833,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
85182854,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
89181708,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182930,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182980,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
92184012,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184915,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184918,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184937,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183456,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183465,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183485,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
97182635,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
98186923,N,,2014/3/25 00:00,,2014/3/26 00:00,C
00122599,C,45,2014/4/13 00:00,,2014/5/1 00:00,B
95121835,C,11,2014/4/13 00:00,,2014/5/1 00:00,B
83186162,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
84184839,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
85182848,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
87183279,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
89181679,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182918,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182956,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182966,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
90182993,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
93184913,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183455,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183461,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181694,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181682,D,02,2011/10/25 00:00,,2011/10/26 00:00,C
96185473,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
99183193,N,,2014/7/20 00:00,,2014/7/25 00:00,C
95181696,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181714,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183496,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181731,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
97051450,C,50,2014/7/20 00:00,,2014/8/14 00:00,A
96126915,D,31,2014/7/21 00:00,,2014/7/22 00:00,B
01123361,D,31,2014/7/21 00:00,,2014/7/22 00:00,B
01123361,C,31,2014/7/29 00:00,,2014/8/25 00:00,B
98186926,C,31,2013/6/10 00:00,,2013/6/26 00:00,C
90182914,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
92184014,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
92184029,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
92184030,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183457,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183470,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183478,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
94183490,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181684,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181689,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181693,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
95181712,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
02051985,C,62,2014/7/24 00:00,,2014/8/14 00:00,A
93051404,C,39,2014/7/24 00:00,,2014/8/14 00:00,A
96126939,C,31,2013/6/6 00:00,,2013/6/25 00:00,B
00122628,C,42,2014/8/4 00:00,,2014/8/25 00:00,B
99127636,C,31,2013/6/6 00:00,,2013/6/25 00:00,B
98051989,C,62,2014/8/4 00:00,,2014/8/14 00:00,A
00122658,D,31,2014/8/6 00:00,,2014/8/25 00:00,B
00185264,C,02,2013/6/10 00:00,,2013/6/26 00:00,C
00122600,C,31,2014/8/18 00:00,,2014/8/25 00:00,B
99127573,C,01,2014/8/18 00:00,,2014/8/25 00:00,B
98127825,C,31,2014/7/29 00:00,,2014/8/25 00:00,B
99127660,C,31,2014/7/29 00:00,,2014/8/25 00:00,B
99127633,N,,2013/5/30 00:00,,2013/8/28 00:00,B
98186925,C,31,2013/6/10 00:00,,2013/6/26 00:00,C
95051772,D,20,2011/4/20 00:00,,2011/5/18 00:00,A
93053215,C,03,2013/5/6 00:00,,2013/5/22 00:00,A
00185292,N,,2014/4/23 00:00,,2014/4/25 00:00,C
98186917,N,,2014/4/23 00:00,,2014/4/25 00:00,C
98122758,C,50,2014/4/29 00:00,,2014/5/1 00:00,B
01181881,C,60,2014/4/15 00:00,,2014/4/25 00:00,C
94183489,C,11,2013/6/15 00:00,,2013/6/26 00:00,C
99051715,C,50,2013/6/19 00:00,,2013/6/26 00:00,A
95121885,C,31,2013/6/24 00:00,,2013/6/25 00:00,B
01051816,C,42,2013/6/28 00:00,無法站立,2013/7/31 00:00,A
99127567,C,11,2014/4/13 00:00,,2014/5/1 00:00,B
97051444,D,31,2014/5/8 00:00,,2014/5/9 00:00,A
97051444,C,42,2014/5/9 00:00,,2014/6/13 00:00,A
99051767,C,42,2014/5/17 00:00,,2014/6/13 00:00,A
96051864,N,,2014/5/8 00:00,,2014/5/9 00:00,A
98091823,C,31,2014/5/10 00:00,,2014/5/28 00:00,B
95181690,N,,2014/1/20 00:00,,2014/1/21 00:00,C
98186943,N,,2014/1/20 00:00,,2014/1/21 00:00,C
95121839,D,31,2014/1/21 00:00,,2014/1/22 00:00,B
95121839,C,31,2014/1/25 00:00,,2014/2/26 00:00,B
97051449,D,31,2014/8/12 00:00,,2014/8/14 00:00,A
00122609,C,31,2013/5/12 00:00,,2013/5/28 00:00,B
99127582,C,20,2014/8/18 00:00,,2014/8/25 00:00,B
98186931,D,30,2013/5/24 00:00,,2013/5/27 00:00,C
96185493,C,02,2013/9/15 00:00,,2013/9/26 00:00,C
97124166,C,11,2012/10/10 00:00,,2012/10/22 00:00,B
93053850,C,39,2012/10/31 00:00,,2012/11/16 00:00,A
97124153,D,31,2014/8/22 00:00,,2014/8/25 00:00,B
95181703,D,02,2014/8/25 00:00,,2014/8/26 00:00,C
96185476,D,02,2014/8/25 00:00,,2014/8/26 00:00,C
99183192,D,30,2014/8/25 00:00,,2014/8/26 00:00,C
97051435,D,20,2014/9/1 00:00,,2014/9/17 00:00,A
97051479,N,,2012/5/23 00:00,,2012/5/25 00:00,A
95051816,C,12,2012/6/5 00:00,,2012/6/25 00:00,A
96051879,C,43,2014/8/20 00:00,,2014/9/17 00:00,A
00052637,C,60,2014/8/26 00:00,,2014/9/17 00:00,A
01051853,C,60,2014/8/31 00:00,,2014/9/17 00:00,A
98186942,C,02,2012/10/5 00:00,,2012/11/26 00:00,C
98122719,C,01,2014/8/18 00:00,,2014/8/25 00:00,B
97051420,C,42,2014/9/3 00:00,,2014/9/17 00:00,A
99127653,C,60,2014/9/5 00:00,,2014/9/25 00:00,B
95051803,D,42,2012/10/19 00:00,,2012/10/22 00:00,A
95051809,D,42,2012/10/19 00:00,,2012/10/22 00:00,A
93053843,C,03,2012/10/20 00:00,,2012/11/16 00:00,A
01123392,C,31,2014/9/5 00:00,,2014/9/25 00:00,B
98127849,C,31,2014/9/6 00:00,,2014/9/25 00:00,B
93184912,C,02,2014/9/10 00:00,,2014/9/26 00:00,C
98051977,C,39,2012/10/31 00:00,,2012/11/16 00:00,A
97051457,C,43,2012/5/23 00:00,,2012/5/24 00:00,A
97124153,C,31,2014/9/6 00:00,,2014/9/25 00:00,B
98126043,C,60,2014/9/8 00:00,,2014/9/25 00:00,B
97051467,C,12,2012/6/22 00:00,,2012/6/25 00:00,A
96185492,N,,2012/10/21 00:00,,2012/10/22 00:00,C
96051849,D,20,2012/11/6 00:00,,2012/11/16 00:00,A
99127620,C,42,2012/6/15 00:00,,2012/6/26 00:00,B
94183489,N,,2012/6/25 00:00,,2012/6/27 00:00,C
97124168,C,05,2012/11/10 00:00,,2012/11/22 00:00,B
97124168,N,,2012/6/25 00:00,,2012/6/26 00:00,B
02052037,C,60,2014/8/27 00:00,,2014/9/17 00:00,A
92122322,C,05,2012/10/30 00:00,,2012/11/22 00:00,B
92051452,C,40,2012/6/30 00:00,,2012/7/27 00:00,A
00122662,C,60,2014/9/3 00:00,,2014/9/25 00:00,B
98186935,N,,2012/6/25 00:00,,2012/6/27 00:00,C
96051878,D,20,2012/6/29 00:00,,2012/8/27 00:00,A
98186931,D,30,2013/9/24 00:00,,2013/9/26 00:00,C
94123955,D,40,2012/6/25 00:00,,2012/6/26 00:00,B
94123955,C,40,2012/6/30 00:00,,2012/7/26 00:00,B
96051876,C,50,2012/7/10 00:00,,2012/7/27 00:00,A
96051872,D,20,2012/6/22 00:00,,2012/6/25 00:00,A
96051872,N,,2012/6/24 00:00,,2012/6/25 00:00,A
97051474,C,43,2013/9/29 00:00,,2013/10/11 00:00,A
95181719,C,31,2013/9/15 00:00,,2013/9/26 00:00,C
98051967,D,21,2013/9/15 00:00,,2013/10/11 00:00,A
97124147,C,01,2013/10/5 00:00,,2013/10/28 00:00,B
94123928,D,41,2013/9/29 00:00,,2013/9/30 00:00,B
94123928,C,41,2013/10/1 00:00,,2013/10/28 00:00,B
97051461,D,29,2013/10/13 00:00,母,2013/11/11 00:00,A
98186935,N,,2013/9/25 00:00,,2013/9/26 00:00,C
01051859,C,03,2013/10/8 00:00,,2013/10/11 00:00,A
02052000,C,60,2014/9/14 00:00,,2014/9/17 00:00,A
00185297,C,02,2013/10/15 00:00,,2013/10/28 00:00,C
00185309,C,02,2013/10/25 00:00,,2013/11/26 00:00,C
99183203,N,,2013/10/25 00:00,,2013/10/28 00:00,C
10046114,C,C,2013/10/27 00:00,,2013/10/28 00:00,B
00052659,D,20,2013/10/28 00:00,,2013/11/11 00:00,A
97182632,C,02,2013/10/15 00:00,,2013/10/28 00:00,C
02052007,C,60,2014/9/4 00:00,,2014/9/17 00:00,A
01181902,C,30,2014/9/10 00:00,,2014/9/26 00:00,C
95121829,C,01,2014/9/12 00:00,,2014/9/25 00:00,B
98052003,D,29,2014/9/13 00:00,,2014/9/17 00:00,A
00122592,C,60,2014/9/11 00:00,,2014/9/25 00:00,B
99127589,C,42,2014/9/20 00:00,,2014/9/25 00:00,B
99183186,C,02,2014/9/10 00:00,,2014/9/26 00:00,C
97051449,D,31,2014/9/16 00:00,,2014/9/17 00:00,A
97182617,D,02,2014/9/24 00:00,,2014/9/26 00:00,C
98051969,D,20,2014/9/28 00:00,,2014/10/16 00:00,A
97124185,C,41,2013/10/10 00:00,,2013/10/28 00:00,B
00122661,C,31,2013/10/17 00:00,,2013/10/28 00:00,B
97124186,C,42,2014/9/16 00:00,,2014/9/25 00:00,B
98051962,D,20,2014/9/18 00:00,,2014/10/16 00:00,A
95181703,N,,2014/9/24 00:00,,2014/9/26 00:00,C
99183192,N,,2014/9/24 00:00,,2014/9/26 00:00,C
96051865,C,62,2014/9/21 00:00,,2014/10/16 00:00,A
98122714,C,01,2014/9/12 00:00,,2014/9/25 00:00,B
99127617,C,45,2013/10/29 00:00,,2013/11/27 00:00,B
98186943,D,31,2013/4/22 00:00,,2013/4/23 00:00,C
86184783,C,C,2013/4/23 00:00,,2013/4/23 00:00,C
