1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
37940,2019,9,B,2127064,011HO11201,2111097,2017/2/2 00:00,1,217,,2019/2/13 00:00,2019/9/18 00:00,31,2019/9/19 00:00,2019/5/6 00:00,001HO12927,2,,2019/4/13 00:00,151HO00718
37941,2019,9,B,2127086,029HO16160,3114801,2017/2/27 00:00,1,230,,2019/1/31 00:00,2019/9/18 00:00,31,2019/9/19 00:00,2019/6/24 00:00,203HO01513,3,,2019/4/9 00:00,151HO00718
37942,2019,9,B,2127079,511HO11151,3114042,2017/2/20 00:00,1,86,,2019/6/24 00:00,2019/9/18 00:00,31,2019/9/19 00:00,2019/9/24 00:00,203HO03005,1,,2019/8/29 00:00,203HO03005
37943,2019,9,C,2188118,7H11030,95170375,2013/2/21 00:00,5,70,,2019/7/13 00:00,2019/9/21 00:00,79,2019/9/23 00:00,2019/10/11 00:00,001HO12901,1,2018/5/21 00:00,2019/9/13 00:00,001HO12901
37944,2019,9,C,2188124,507H7763,173963,2013/3/8 00:00,5,72,,2019/7/11 00:00,2019/9/21 00:00,78,2019/9/23 00:00,2019/10/18 00:00,001HO12901,1,2018/9/28 00:00,2019/9/5 00:00,001HO12901
37945,2019,9,C,2188127,507H7763,173951,2013/3/17 00:00,5,16,,2019/9/5 00:00,2019/9/21 00:00,78,2019/9/23 00:00,2019/10/14 00:00,001HO12901,0,2018/5/7 00:00,2019/10/14 00:00,001HO12901
37946,2019,9,C,2188143,7H11030,99171871,2013/5/24 00:00,4,311,,2018/11/14 00:00,2019/9/21 00:00,76,2019/9/23 00:00,2019/8/29 00:00,001HO12901,2,2017/12/3 00:00,2019/1/7 00:00,001HO12901
37947,2019,9,C,2188147,507H7763,173982,2013/6/15 00:00,4,63,,2019/7/20 00:00,2019/9/21 00:00,75,2019/9/23 00:00,,,0,2018/2/6 00:00,,
37948,2019,9,C,2188155,7H11030,99171900,2013/9/26 00:00,5,9,,2019/9/12 00:00,2019/9/21 00:00,72,2019/9/23 00:00,,,0,2018/9/6 00:00,,
37949,2019,10,A,3051512,501H8784,97040135,2014/1/1 00:00,3,23,,2019/9/14 00:00,2019/10/7 00:00,69,2019/10/8 00:00,2019/10/17 00:00,501HO12434,0,2017/10/12 00:00,2019/10/17 00:00,501HO12434
37950,2019,10,A,3051515,501H8784,41344,2014/1/5 00:00,3,72,,2019/7/27 00:00,2019/10/7 00:00,69,2019/10/8 00:00,2019/10/23 00:00,501HO00687,1,2018/5/23 00:00,2019/9/28 00:00,501HO12434
37951,2019,10,A,3051516,29H14414,97040118,2014/1/6 00:00,2,272,,2019/1/8 00:00,2019/10/7 00:00,69,2019/10/8 00:00,2019/10/14 00:00,007HO12095,5,2016/12/28 00:00,2019/2/8 00:00,551HO00695
37952,2019,10,A,3051517,501H8784,99040448,2014/1/8 00:00,3,366,,2018/10/6 00:00,2019/10/7 00:00,69,2019/10/8 00:00,2019/10/15 00:00,501HO12434,7,2017/2/26 00:00,2018/11/26 00:00,509HO12026
37953,2019,10,A,3051521,501H8784,97040117,2014/1/17 00:00,2,289,,2018/12/22 00:00,2019/10/7 00:00,69,2019/10/8 00:00,2019/8/11 00:00,501HO12658,4,2017/1/7 00:00,2019/3/23 00:00,551HO00687
37954,2019,10,A,3051523,501H8784,97040138,2014/1/23 00:00,3,339,,2018/11/2 00:00,2019/10/7 00:00,69,2019/10/8 00:00,2019/6/1 00:00,551HO00681,3,2017/10/24 00:00,2019/3/4 00:00,509HO12026
37955,2019,10,A,3051524,501H8784,41310,2014/1/24 00:00,3,60,,2019/8/8 00:00,2019/10/7 00:00,69,2019/10/8 00:00,,,0,2017/9/15 00:00,,
37956,2019,10,A,3051526,501H8784,41346,2014/1/24 00:00,3,9,,2019/9/28 00:00,2019/10/7 00:00,69,2019/10/8 00:00,,,0,2018/2/23 00:00,,
37957,2019,10,A,3051535,501H8784,41331,2014/2/19 00:00,2,254,,2019/1/26 00:00,2019/10/7 00:00,68,2019/10/8 00:00,2019/11/1 00:00,501HO00687,3,2016/6/12 00:00,2019/6/2 00:00,007HO12095
37958,2019,10,A,3051540,29H11943,98040676,2014/3/4 00:00,3,341,,2018/10/31 00:00,2019/10/7 00:00,67,2019/10/8 00:00,2019/3/15 00:00,551HO00687,1,2017/10/15 00:00,2019/3/15 00:00,551HO00687
37959,2019,10,A,3051550,501H8784,41365,2014/5/20 00:00,3,119,,2019/6/10 00:00,2019/10/7 00:00,65,2019/10/8 00:00,2019/9/13 00:00,501HO12658,1,2018/1/22 00:00,2019/9/13 00:00,501HO12658
37960,2019,10,A,3051555,7H9346,41302,2014/7/2 00:00,3,277,,2019/1/3 00:00,2019/10/7 00:00,63,2019/10/8 00:00,2019/4/12 00:00,007HO11757,2,2018/1/4 00:00,2019/3/11 00:00,551HO00687
37961,2019,10,A,3051557,7H9346,94040423,2014/7/9 00:00,2,431,,2018/8/2 00:00,2019/10/7 00:00,63,2019/10/8 00:00,2019/3/29 00:00,007HO11757,5,2016/8/30 00:00,2018/9/24 00:00,509HO12026
37962,2019,10,A,3051562,501H9997,41334,2014/7/26 00:00,2,441,,2018/7/23 00:00,2019/10/7 00:00,63,2019/10/8 00:00,2019/3/26 00:00,007HO11757,4,2017/3/21 00:00,2018/10/16 00:00,509HO12026
37963,2019,10,A,3051570,7H8778,99040460,2014/9/13 00:00,1,984,,2017/1/26 00:00,2019/10/7 00:00,61,2019/10/8 00:00,2019/9/23 00:00,501HO12658,11,,2017/3/23 00:00,551H0699
37964,2019,10,A,3051574,501H2611,1040520,2014/10/9 00:00,2,13,,2019/9/24 00:00,2019/10/7 00:00,60,2019/10/8 00:00,,,0,2017/6/5 00:00,,
37965,2019,10,A,3051575,7H9900,97040119,2014/10/17 00:00,3,2,,2019/10/5 00:00,2019/10/7 00:00,60,2019/10/8 00:00,,,0,2018/9/27 00:00,,
37966,2019,10,B,2127039,011HO11201,3114812,2017/1/18 00:00,1,370,,2018/10/18 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/9/13 00:00,203HO03005,3,,2019/1/4 00:00,203HO01513
37967,2019,10,B,2127040,外購,外購,2016/9/22 00:00,1,391,,2018/9/27 00:00,2019/10/23 00:00,37,2019/10/24 00:00,2019/6/28 00:00,029HO17944,2,,2018/12/3 00:00,203HO01513
37968,2019,10,B,2127042,501HO08778,3114029,2017/1/20 00:00,1,202,,2019/4/4 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/7/4 00:00,029HO18438,1,,2019/7/4 00:00,029HO18438
37969,2019,10,B,2127043,511HO11151,3114043,2017/1/20 00:00,1,85,,2019/7/30 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/9/26 00:00,203HO01513,1,,2019/9/26 00:00,203HO01513
37970,2019,10,B,2127044,501HO08778,3117517,2017/1/21 00:00,1,242,,2019/2/23 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/4/18 00:00,151HO00718,1,,2019/4/18 00:00,151HO00718
37971,2019,10,B,2127049,511HO11151,3114016,2017/1/24 00:00,1,262,,2019/2/3 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/8/8 00:00,203HO01513,3,,2019/4/22 00:00,523HO01513
37972,2019,10,B,2127052,501HO08778,3114027,2017/1/26 00:00,1,294,,2019/1/2 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/6/7 00:00,001HO12927,2,,2019/5/11 00:00,001HO12927
37973,2019,10,B,2127054,511HO11151,3113995,2017/1/26 00:00,1,236,,2019/3/1 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/9/22 00:00,203HO03005,6,,2019/5/6 00:00,001HO12927
37974,2019,10,B,2127055,501HO08778,4110713,2017/1/27 00:00,1,204,,2019/4/2 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/8/16 00:00,203HO03005,2,,2019/6/5 00:00,001HO12927
37975,2019,10,B,2127057,511HO11151,3113983,2017/1/28 00:00,1,237,,2019/2/28 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/5/5 00:00,001HO12927,1,,2019/5/5 00:00,001HO12927
37976,2019,10,B,2127058,011HO11201,3117508,2017/1/28 00:00,1,287,,2019/1/9 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/5/5 00:00,151HO00718,3,,2019/3/1 00:00,151HO00718
37977,2019,10,B,2127061,511HO11151,3113994,2017/1/30 00:00,1,247,,2019/2/18 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/4/11 00:00,523HO01513,1,,2019/4/11 00:00,523HO01513
37978,2019,10,B,2127062,011HO11201,2111122,2017/1/30 00:00,1,213,,2019/3/24 00:00,2019/10/23 00:00,33,2019/10/24 00:00,2019/8/25 00:00,203HO03005,4,,2019/5/14 00:00,001HO12927
37979,2019,10,B,2127063,011HO11201,6115721,2017/2/2 00:00,1,199,,2019/4/7 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/6/14 00:00,151HO00727,1,,2019/6/14 00:00,151HO00727
37980,2019,10,B,2127064,011HO11201,2111097,2017/2/2 00:00,1,252,,2019/2/13 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/5/6 00:00,001HO12927,2,,2019/4/13 00:00,151HO00718
37981,2019,10,B,2127065,011HO11201,2111026,2017/2/4 00:00,1,295,,2019/1/1 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/5/11 00:00,001HO12927,2,,2019/4/20 00:00,151HO00718
37982,2019,10,B,2127068,511HO11151,4111724,2017/2/7 00:00,1,208,,2019/3/29 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/5/29 00:00,001HO12927,1,,2019/5/29 00:00,001HO12927
37983,2019,10,B,2127069,511HO11151,3114009,2017/2/7 00:00,1,118,,2019/6/27 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/10/7 00:00,203HO03005,1,,2019/10/7 00:00,203HO03005
37984,2019,10,B,2127070,511HO11151,3114000,2017/2/7 00:00,1,228,,2019/3/9 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/8/23 00:00,203HO01513,4,,2019/5/26 00:00,001HO12927
37985,2019,10,B,2127071,511HO11151,4111723,2017/2/7 00:00,1,1002,,2017/1/24 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/4/11 00:00,151HO00718,1,,2019/4/11 00:00,151HO00718
37986,2019,10,B,2127072,511HO11151,3113990,2017/2/8 00:00,1,261,,2019/2/4 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/6/6 00:00,001HO12927,2,,2019/3/31 00:00,203HO01513
37987,2019,10,B,2127076,029HO16160,3114883,2017/2/14 00:00,1,74,,2019/8/10 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/10/13 00:00,007HO14732,1,,2019/10/13 00:00,007HO14732
37988,2019,10,B,2127079,511HO11151,3114042,2017/2/20 00:00,1,121,,2019/6/24 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/9/24 00:00,203HO03005,2,,2019/8/29 00:00,203HO03005
37989,2019,10,B,2127081,H01,2111053,2017/2/20 00:00,1,206,,2019/3/31 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/9/17 00:00,203HO01513,2,,2019/7/19 00:00,203HO03005
37990,2019,10,B,2127085,511HO11151,4111749,2017/2/27 00:00,1,242,,2019/2/23 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/6/16 00:00,001HO12927,1,,2019/6/16 00:00,001HO12927
37991,2019,10,B,2127086,029HO16160,3114801,2017/2/27 00:00,1,265,,2019/1/31 00:00,2019/10/23 00:00,32,2019/10/24 00:00,2019/6/24 00:00,203HO01513,3,,2019/4/9 00:00,151HO00718
37992,2019,10,B,2127087,511HO11151,4111739,2017/3/2 00:00,1,235,,2019/3/2 00:00,2019/10/23 00:00,31,2019/10/24 00:00,2019/5/6 00:00,001HO12927,1,,2019/5/6 00:00,001HO12927
37993,2019,10,B,2127089,007HO11283,2111080,2017/3/5 00:00,1,78,,2019/8/6 00:00,2019/10/23 00:00,31,2019/10/24 00:00,,,0,,,
37994,2019,10,B,2127090,511HO11151,4111740,2017/3/11 00:00,1,253,,2019/2/12 00:00,2019/10/23 00:00,31,2019/10/24 00:00,2019/4/16 00:00,151HO00718,1,,2019/4/16 00:00,151HO00718
37995,2019,10,B,2127092,007HO11283,2110124,2017/3/15 00:00,1,116,,2019/6/29 00:00,2019/10/23 00:00,31,2019/10/24 00:00,2019/10/11 00:00,007HO14732,2,,2019/8/26 00:00,203HO03005
37996,2019,10,B,2127093,511HO11151,3114901,2016/3/15 00:00,1,59,,2019/8/25 00:00,2019/10/23 00:00,43,2019/10/24 00:00,,,0,,,
37997,2019,10,B,2127098,029HO16160,3114007,2017/3/26 00:00,1,188,,2019/4/18 00:00,2019/10/23 00:00,31,2019/10/24 00:00,2019/10/9 00:00,203HO03005,3,,2019/7/4 00:00,029HO18438
37998,2019,10,B,2127099,H01,111346,2017/3/26 00:00,1,143,,2019/6/2 00:00,2019/10/23 00:00,31,2019/10/24 00:00,2019/8/11 00:00,203HO03005,1,,2019/8/11 00:00,203HO03005
37999,2019,10,B,2127100,029HO16160,3114909,2017/3/28 00:00,1,210,,2019/3/27 00:00,2019/10/23 00:00,31,2019/10/24 00:00,2019/7/29 00:00,203HO03005,3,,2019/6/2 00:00,001HO12927
38000,2019,10,B,2127101,005HO54423,3111748,2017/3/28 00:00,1,94,,2019/7/21 00:00,2019/10/23 00:00,31,2019/10/24 00:00,2019/10/20 00:00,007HO14732,1,,2019/10/20 00:00,007HO14732
38001,2019,10,B,2127103,005HO54423,3114072,2017/4/5 00:00,1,116,,2019/6/29 00:00,2019/10/23 00:00,30,2019/10/24 00:00,2019/10/3 00:00,203HO01513,1,,2019/10/3 00:00,203HO01513
38002,2019,10,B,2127105,007HO11283,4111747,2017/4/15 00:00,1,130,,2019/6/15 00:00,2019/10/23 00:00,30,2019/10/24 00:00,2019/9/12 00:00,203HO01513,2,,2019/8/15 00:00,203HO03005
38003,2019,10,B,2127106,007HO11283,1112092,2017/4/19 00:00,1,91,,2019/7/24 00:00,2019/10/23 00:00,30,2019/10/24 00:00,2019/9/27 00:00,203HO03005,1,,2019/9/27 00:00,203HO03005
38004,2019,10,B,2127109,005HO54423,3114032,2017/4/25 00:00,1,111,,2019/7/4 00:00,2019/10/23 00:00,30,2019/10/24 00:00,,,0,,,
38005,2019,10,B,2127144,029HO16473,2110669,2017/7/8 00:00,1,116,,2019/6/29 00:00,2019/10/23 00:00,27,2019/10/24 00:00,2019/10/19 00:00,007HO14732,1,,2019/10/19 00:00,007HO14732
38006,2019,10,C,2188118,7H11030,95170375,2013/2/21 00:00,5,103,,2019/7/13 00:00,2019/10/24 00:00,80,2019/10/25 00:00,2019/10/11 00:00,001HO12901,2,2018/5/21 00:00,2019/9/13 00:00,001HO12901
38007,2019,10,C,2188124,507H7763,173963,2013/3/8 00:00,5,105,,2019/7/11 00:00,2019/10/24 00:00,79,2019/10/25 00:00,2019/10/18 00:00,001HO12901,2,2018/9/28 00:00,2019/9/5 00:00,001HO12901
38008,2019,10,C,2188127,507H7763,173951,2013/3/17 00:00,5,49,,2019/9/5 00:00,2019/10/24 00:00,79,2019/10/25 00:00,2019/10/14 00:00,001HO12901,1,2018/5/7 00:00,2019/10/14 00:00,001HO12901
38009,2019,10,C,2188143,7H11030,99171871,2013/5/24 00:00,4,344,,2018/11/14 00:00,2019/10/24 00:00,77,2019/10/25 00:00,2019/8/29 00:00,001HO12901,2,2017/12/3 00:00,2019/1/7 00:00,001HO12901
38010,2019,10,C,2188155,7H11030,99171900,2013/9/26 00:00,5,42,,2019/9/12 00:00,2019/10/24 00:00,73,2019/10/25 00:00,,,0,2018/9/6 00:00,,
38011,2019,11,A,3051512,501H8784,97040135,2014/1/1 00:00,3,51,,2019/9/14 00:00,2019/11/4 00:00,70,2019/11/6 00:00,2019/10/17 00:00,501HO12434,1,2017/10/12 00:00,2019/10/17 00:00,501HO12434
38012,2019,11,A,3051575,7H9900,97040119,2014/10/17 00:00,3,30,,2019/10/5 00:00,2019/11/4 00:00,61,2019/11/6 00:00,,,0,2018/9/27 00:00,,
38013,2019,11,A,3051550,501H8784,41365,2014/5/20 00:00,3,147,,2019/6/10 00:00,2019/11/4 00:00,66,2019/11/6 00:00,2019/9/13 00:00,501HO12658,1,2018/1/22 00:00,2019/9/13 00:00,501HO12658
38014,2019,11,A,3051542,1H9085,98040662,2014/3/12 00:00,4,5,,2019/10/30 00:00,2019/11/4 00:00,68,2019/11/6 00:00,,,0,2018/8/8 00:00,,
38015,2019,11,A,3051524,501H8784,41310,2014/1/24 00:00,3,88,,2019/8/8 00:00,2019/11/4 00:00,70,2019/11/6 00:00,,,0,2017/9/15 00:00,,
38016,2019,11,A,3051516,29H14414,97040118,2014/1/6 00:00,2,300,,2019/1/8 00:00,2019/11/4 00:00,70,2019/11/6 00:00,2019/10/14 00:00,007HO12095,6,2016/12/28 00:00,2019/2/8 00:00,551HO00695
38017,2019,11,A,3051535,501H8784,41331,2014/2/19 00:00,2,282,,2019/1/26 00:00,2019/11/4 00:00,69,2019/11/6 00:00,2019/11/1 00:00,501HO00687,4,2016/6/12 00:00,2019/6/2 00:00,007HO12095
38018,2019,11,A,3051531,29H11943,41314,2014/1/31 00:00,3,12,,2019/10/23 00:00,2019/11/4 00:00,70,2019/11/6 00:00,,,0,2018/8/4 00:00,,
38019,2019,11,A,3051574,501H2611,1040520,2014/10/9 00:00,2,41,,2019/9/24 00:00,2019/11/4 00:00,61,2019/11/6 00:00,,,0,2017/6/5 00:00,,
38020,2019,11,A,3051521,501H8784,97040117,2014/1/17 00:00,2,317,,2018/12/22 00:00,2019/11/4 00:00,70,2019/11/6 00:00,2019/8/11 00:00,501HO12658,4,2017/1/7 00:00,2019/3/23 00:00,551HO00687
38021,2019,11,A,3051555,7H9346,41302,2014/7/2 00:00,3,305,,2019/1/3 00:00,2019/11/4 00:00,64,2019/11/6 00:00,2019/4/12 00:00,007HO11757,2,2018/1/4 00:00,2019/3/11 00:00,551HO00687
38022,2019,11,A,3051515,501H8784,41344,2014/1/5 00:00,3,100,,2019/7/27 00:00,2019/11/4 00:00,70,2019/11/6 00:00,2019/10/23 00:00,501HO00687,2,2018/5/23 00:00,2019/9/28 00:00,501HO12434
38023,2019,11,A,3051540,29H11943,98040676,2014/3/4 00:00,3,369,,2018/10/31 00:00,2019/11/4 00:00,68,2019/11/6 00:00,2019/3/15 00:00,551HO00687,1,2017/10/15 00:00,2019/3/15 00:00,551HO00687
38024,2019,11,A,3051562,501H9997,41334,2014/7/26 00:00,2,469,,2018/7/23 00:00,2019/11/4 00:00,64,2019/11/6 00:00,2019/3/26 00:00,007HO11757,4,2017/3/21 00:00,2018/10/16 00:00,509HO12026
38025,2019,11,A,3051523,501H8784,97040138,2014/1/23 00:00,3,367,,2018/11/2 00:00,2019/11/4 00:00,70,2019/11/6 00:00,2019/6/1 00:00,551HO00681,3,2017/10/24 00:00,2019/3/4 00:00,509HO12026
38026,2019,11,A,3051570,7H8778,99040460,2014/9/13 00:00,1,1012,,2017/1/26 00:00,2019/11/4 00:00,62,2019/11/6 00:00,2019/9/23 00:00,501HO12658,11,,2017/3/23 00:00,551H0699
38027,2019,11,A,3051517,501H8784,99040448,2014/1/8 00:00,3,394,,2018/10/6 00:00,2019/11/4 00:00,70,2019/11/6 00:00,2019/10/15 00:00,501HO12434,8,2017/2/26 00:00,2018/11/26 00:00,509HO12026
38028,2019,7,A,3051592,,,2014/2/15 00:00,2,682,,2017/8/18 00:00,2019/7/1 00:00,65,2019/7/2 00:00,2018/12/30 00:00,551HO00687,4,2016/2/25 00:00,2017/10/31 00:00,601H11670
38029,2019,7,A,3051579,7H8778,98040681,2014/11/12 00:00,2,250,,2018/10/24 00:00,2019/7/1 00:00,56,2019/7/2 00:00,2019/6/6 00:00,551HO00681,6,2017/6/10 00:00,2018/11/25 00:00,509HO12026
38030,2019,7,A,3051581,7H9900,94040411,2014/11/20 00:00,2,325,,2018/8/10 00:00,2019/7/1 00:00,56,2019/7/2 00:00,2019/1/29 00:00,551HO00687,6,2017/4/24 00:00,2018/8/31 00:00,509HO12026
38031,2019,7,A,3051595,,,2014/3/25 00:00,2,147,,2019/2/4 00:00,2019/7/1 00:00,64,2019/7/2 00:00,2019/10/16 00:00,501HO12434,1,2017/6/10 00:00,2019/5/22 00:00,TW1HO00521
38032,2019,7,A,3051593,,,2014/3/3 00:00,3,244,,2018/10/30 00:00,2019/7/1 00:00,64,2019/7/2 00:00,2018/12/2 00:00,551HO00681,1,2017/5/11 00:00,2018/12/2 00:00,551HO00681
38033,2019,7,B,3125295,529HO13660,2111041,2014/12/7 00:00,2,172,,2019/1/27 00:00,2019/7/18 00:00,55,2019/7/22 00:00,2019/4/5 00:00,203HO01513,1,2017/2/23 00:00,2019/4/5 00:00,203HO01513
38034,2019,7,B,3125301,029HO13660,2112201,2014/12/18 00:00,2,553,,2018/1/11 00:00,2019/7/18 00:00,55,2019/7/19 00:00,2019/1/14 00:00,029HO18438,8,2017/2/8 00:00,2018/5/1 00:00,551H3127
38035,2019,7,B,3125304,529HO13660,2110102,2014/12/20 00:00,3,94,,2019/4/15 00:00,2019/7/18 00:00,55,2019/7/22 00:00,2019/9/18 00:00,203HO03005,1,2018/3/20 00:00,2019/7/18 00:00,203HO03005
38036,2019,7,B,3125320,200HO04779,1112025,2015/1/4 00:00,3,50,,2019/5/29 00:00,2019/7/18 00:00,54,2019/7/22 00:00,,,0,2018/3/29 00:00,,
38037,2019,7,B,3125329,029HO13360,2111034,2015/1/14 00:00,3,137,,2019/3/3 00:00,2019/7/18 00:00,54,2019/7/22 00:00,2019/5/8 00:00,151HO00756,1,2018/2/22 00:00,2019/5/8 00:00,151HO00756
38038,2019,7,B,3125332,029HO13660,2111062,2015/1/16 00:00,3,128,,2019/3/12 00:00,2019/7/18 00:00,54,2019/7/19 00:00,2019/8/20 00:00,203HO03005,2,2018/1/26 00:00,2019/6/7 00:00,001HO12927
38039,2019,7,B,3125333,029HO13360,2111060,2015/1/17 00:00,3,4,,2019/7/14 00:00,2019/7/18 00:00,54,2019/7/22 00:00,,,0,2017/12/14 00:00,,
38040,2019,7,B,3125334,029HO13660,2111028,2015/1/19 00:00,3,63,,2019/5/16 00:00,2019/7/18 00:00,54,2019/7/22 00:00,2019/10/8 00:00,203HO03005,0,2018/2/4 00:00,2019/8/2 00:00,203HO03005
38041,2019,7,B,3125335,029HO13494,1112027,2015/1/20 00:00,3,204,,2018/12/26 00:00,2019/7/18 00:00,54,2019/7/22 00:00,2019/5/10 00:00,029HO17944,2,2018/1/7 00:00,2019/3/6 00:00,151HO00718
38042,2019,7,B,3125343,029HO013660,2111066,2015/1/26 00:00,2,145,,2019/2/23 00:00,2019/7/18 00:00,54,2019/7/22 00:00,2019/7/17 00:00,203HO03005,2,2017/4/25 00:00,2019/5/29 00:00,001HO12927
38043,2019,7,B,3125349,029HO13494,2112170,2015/1/31 00:00,3,169,,2019/1/30 00:00,2019/7/18 00:00,54,2019/7/22 00:00,2019/4/9 00:00,523HO01513,1,2017/12/26 00:00,2019/4/9 00:00,523HO01513
38044,2019,7,B,3125350,529HO13660,1112067,2015/2/2 00:00,3,81,,2019/4/28 00:00,2019/7/18 00:00,53,2019/7/19 00:00,2019/10/11 00:00,007HO14732,1,2018/5/13 00:00,2019/7/5 00:00,029HO18438
38045,2019,7,B,3125356,外購,外購,2015/2/10 00:00,3,109,,2019/3/31 00:00,2019/7/18 00:00,53,2019/7/22 00:00,2019/7/4 00:00,029HO18438,1,2018/3/19 00:00,2019/7/4 00:00,029HO18438
38046,2019,7,B,3125357,001HO08784,97112811,2013/9/21 00:00,3,109,,2019/3/31 00:00,2019/7/18 00:00,70,2019/7/22 00:00,,,0,2018/9/26 00:00,,
38047,2019,7,B,3125360,200HO04779,外購,2014/10/5 00:00,3,123,,2019/3/17 00:00,2019/7/18 00:00,57,2019/7/22 00:00,2019/10/13 00:00,007HO14732,0,2018/3/23 00:00,2019/7/19 00:00,203HO03005
38048,2019,7,B,3125364,029HO13229,外購,2014/2/28 00:00,3,67,,2019/5/12 00:00,2019/7/18 00:00,65,2019/7/22 00:00,2019/10/13 00:00,007HO14732,0,2017/11/15 00:00,2019/8/14 00:00,203HO03005
38049,2019,7,B,3125383,外購,外購,2015/1/16 00:00,2,190,,2019/1/9 00:00,2019/7/18 00:00,54,2019/7/19 00:00,2019/5/11 00:00,029HO17944,2,2017/4/5 00:00,2019/3/19 00:00,151HO00718
38050,2019,7,B,3125384,外購,外購,2015/2/10 00:00,3,194,,2019/1/5 00:00,2019/7/18 00:00,53,2019/7/22 00:00,2019/3/27 00:00,203HO01513,2,2018/1/16 00:00,2019/3/2 00:00,614HO07811
38051,2019,7,B,3125387,外購,外購,2014/7/23 00:00,1,813,,2017/4/26 00:00,2019/7/18 00:00,60,2019/7/22 00:00,2018/10/13 00:00,001HO12927,5,,2017/8/17 00:00,007HO11546
38052,2019,7,B,3125388,536H531,,2013/9/26 00:00,2,734,,2017/7/14 00:00,2019/7/18 00:00,70,2019/7/22 00:00,2018/10/5 00:00,001HO11048,3,2016/5/19 00:00,2017/9/26 00:00,007HO11546
38053,2019,7,B,3126118,200H4779,116438,2014/2/6 00:00,3,145,,2019/2/23 00:00,2019/7/18 00:00,65,2019/7/22 00:00,2019/5/2 00:00,029HO18438,1,2017/2/14 00:00,2019/5/2 00:00,029HO18438
38054,2019,7,B,3126133,029HO13660,1113054,2014/3/9 00:00,3,274,,2018/10/17 00:00,2019/7/18 00:00,64,2019/7/22 00:00,2019/3/13 00:00,029HO18438,2,2017/5/7 00:00,2019/1/12 00:00,601HO11670
38055,2019,7,B,3126138,1H8784,1112056,2014/3/24 00:00,3,315,,2018/9/6 00:00,2019/7/18 00:00,64,2019/7/22 00:00,2019/1/4 00:00,001HO12927,2,2017/7/6 00:00,2018/10/27 00:00,203HO01513
38056,2019,7,B,3126141,029HO13229,111316,2014/4/8 00:00,2,185,,2019/1/14 00:00,2019/7/18 00:00,63,2019/7/22 00:00,2019/3/28 00:00,029HO17944,1,2017/1/31 00:00,2019/3/28 00:00,029HO17944
38057,2019,7,B,3126145,007HO11207,2115736,2016/4/18 00:00,1,402,,2018/6/11 00:00,2019/7/18 00:00,39,2019/7/22 00:00,2019/4/3 00:00,029HO17944,4,,2018/9/1 00:00,001HO12927
38058,2019,7,B,3126147,1H8784,1112055,2014/4/28 00:00,3,352,,2018/7/31 00:00,2019/7/18 00:00,63,2019/7/19 00:00,2019/7/23 00:00,203HO03005,6,2017/7/18 00:00,2018/10/18 00:00,203HO01513
38059,2019,7,B,3126154,29H13660,1112062,2014/6/21 00:00,3,264,,2018/10/27 00:00,2019/7/18 00:00,61,2019/7/19 00:00,2018/12/17 00:00,601HO11670,1,2017/7/14 00:00,2018/12/17 00:00,601HO11670
38060,2019,7,B,3126170,200HO04779,111358,2014/7/31 00:00,2,530,,2018/2/3 00:00,2019/7/18 00:00,60,2019/7/22 00:00,2018/12/23 00:00,001HO12927,2,2016/8/29 00:00,2018/5/22 00:00,601HO11670
38061,2019,7,B,3126174,029HO13660,112084,2014/8/4 00:00,3,297,,2018/9/24 00:00,2019/7/18 00:00,59,2019/7/19 00:00,2018/12/21 00:00,029HO17944,2,2017/9/30 00:00,2018/11/13 00:00,029HO17944
38062,2019,7,B,3126179,200HO4779,99116633,2014/8/10 00:00,3,267,,2018/10/24 00:00,2019/7/18 00:00,59,2019/7/22 00:00,2019/1/26 00:00,151HO00718,2,2017/11/27 00:00,2019/1/4 00:00,001HO12927
